target_region,source_region,source_unit,source_prize,source_index,transform,axis,lag,window,days,h1_hits,h1_rate,h1_baseline,h1_lift_pp,h1_raw_p,h2_hits,h2_rate,h2_baseline,h2_lift_pp,h2_raw_p,score
MN,MN,TP. HCM,DB,1,P5P1,D-2,2,180,51,27,0.5294117647058824,0.42058823529411754,10.882352941176482,0.07600536757082399,4,0.0784313725490196,0.029803921568627472,4.8627450980392135,0.051500772696082435,16.717647058823538
MN,MB,MB_BOARD,G2,2,P2P3,W-2,14,90,86,48,0.5581395348837209,0.43302325581395346,12.511627906976747,0.012779359007781927,5,0.05813953488372093,0.031511627906976716,2.662790697674421,0.1346024498730868,16.70697674418605
MT,MT,Huế,G2,1,LAST2_REV,D-6,6,180,31,18,0.5806451612903226,0.41645161290322585,16.419354838709676,0.04723375170292458,1,0.03225806451612903,0.03000000000000002,0.22580645161290117,0.6746291035850241,16.69032258064516
MT,MT,Huế,G2,1,P5P4,D-6,6,180,31,18,0.5806451612903226,0.41645161290322585,16.419354838709676,0.04723375170292458,1,0.03225806451612903,0.03000000000000002,0.22580645161290117,0.6746291035850241,16.69032258064516
MT,MT,Huế,G1,1,P3P4,D-6,6,180,31,18,0.5806451612903226,0.41645161290322585,16.419354838709676,0.04723375170292458,1,0.03225806451612903,0.03000000000000002,0.22580645161290117,0.6746291035850241,16.69032258064516
MT,MT,Khánh Hòa,G7,1,LAST2,D-5,5,180,51,24,0.47058823529411764,0.30411764705882355,16.64705882352941,0.007506762805353344,1,0.0196078431372549,0.019607843137254912,-1.0408340855860843e-15,0.6932118891231505,16.64705882352941
MT,MT,Khánh Hòa,G7,1,SECOND_HEAD_TAIL,D-5,5,180,51,24,0.47058823529411764,0.30411764705882355,16.64705882352941,0.007506762805353344,1,0.0196078431372549,0.019607843137254912,-1.0408340855860843e-15,0.6932118891231505,16.64705882352941
MT,MT,Khánh Hòa,G7,1,P2P3,D-5,5,180,51,24,0.47058823529411764,0.30411764705882355,16.64705882352941,0.007506762805353344,1,0.0196078431372549,0.019607843137254912,-1.0408340855860843e-15,0.6932118891231505,16.64705882352941
MT,MT,Khánh Hòa,DB,1,P6P3,D-5,5,180,51,24,0.47058823529411764,0.30411764705882355,16.64705882352941,0.007506762805353344,1,0.0196078431372549,0.019607843137254912,-1.0408340855860843e-15,0.6932118891231505,16.64705882352941
MT,MB,MB_BOARD,G2,1,P5P2,W-1,7,90,87,36,0.41379310344827586,0.35252873563218395,6.12643678160919,0.1392096733040748,9,0.10344827586206896,0.024367816091954035,7.9080459770114935,4.5783494402333055e-06,16.616091954022984
MN,MN,TP. HCM,G1,1,P5P3,D-6,6,180,52,30,0.5769230769230769,0.42173076923076924,15.519230769230763,0.016762176488576204,2,0.038461538461538464,0.029615384615384637,0.8846153846153827,0.5130514947603224,16.58076923076922
MT,MT,Khánh Hòa,G1,1,P3P2,W-1,7,180,52,25,0.4807692307692308,0.35480769230769227,12.596153846153852,0.039755745531757355,3,0.057692307692307696,0.02500000000000002,3.2692307692307674,0.14323952870805642,16.519230769230774
MT,MT,Đà Nẵng,G2,1,FIRST2_REV,D-4,4,180,52,25,0.4807692307692308,0.35480769230769227,12.596153846153852,0.039755745531757355,3,0.057692307692307696,0.02500000000000002,3.2692307692307674,0.14323952870805642,16.519230769230774
MT,MT,Đà Nẵng,G2,1,P2P1,D-4,4,180,52,25,0.4807692307692308,0.35480769230769227,12.596153846153852,0.039755745531757355,3,0.057692307692307696,0.02500000000000002,3.2692307692307674,0.14323952870805642,16.519230769230774
MT,MB,MB_BOARD,G2,1,P5P2,W-1,7,60,60,24,0.4,0.35566666666666685,4.433333333333317,0.2801125708970597,7,0.11666666666666667,0.024500000000000015,9.216666666666665,1.3319328574669865e-05,16.493333333333315
MN,MN,TP. HCM,G5,1,P3P1,D-4,4,180,52,30,0.5769230769230769,0.4225,15.442307692307688,0.017257847669757215,2,0.038461538461538464,0.02980769230769233,0.8653846153846133,0.5162616641828156,16.480769230769223
MB,MT,Khánh Hòa,G2,1,FIRST2,W-4,28,180,51,20,0.39215686274509803,0.2390196078431374,15.313725490196065,0.008195364311930136,1,0.0196078431372549,0.010000000000000004,0.9607843137254898,0.5056142667668168,16.466666666666654
MB,MT,Khánh Hòa,G1,1,LAST2_REV,W-3,21,180,51,20,0.39215686274509803,0.2390196078431374,15.313725490196065,0.008195364311930136,1,0.0196078431372549,0.010000000000000004,0.9607843137254898,0.5056142667668168,16.466666666666654
MB,MT,Khánh Hòa,G2,1,P1P2,W-4,28,180,51,20,0.39215686274509803,0.2390196078431374,15.313725490196065,0.008195364311930136,1,0.0196078431372549,0.010000000000000004,0.9607843137254898,0.5056142667668168,16.466666666666654
MB,MT,Khánh Hòa,G1,1,P5P4,W-3,21,180,51,20,0.39215686274509803,0.2390196078431374,15.313725490196065,0.008195364311930136,1,0.0196078431372549,0.010000000000000004,0.9607843137254898,0.5056142667668168,16.466666666666654
MT,MB,MB_BOARD,G2,2,FIRST2,D-1,1,90,90,44,0.4888888888888889,0.35200000000000004,13.688888888888883,0.004543287493767712,2,0.022222222222222223,0.024333333333333342,-0.21111111111111192,0.6815499105169607,16.43555555555555
MT,MB,MB_BOARD,G2,2,P1P2,D-1,1,90,90,44,0.4888888888888889,0.35200000000000004,13.688888888888883,0.004543287493767712,2,0.022222222222222223,0.024333333333333342,-0.21111111111111192,0.6815499105169607,16.43555555555555
MT,MB,MB_BOARD,G2,2,P5P2,W-1,7,90,87,43,0.4942528735632184,0.35252873563218395,14.172413793103445,0.003968793269791572,3,0.034482758620689655,0.024367816091954035,1.011494252873562,0.39580357869260496,16.38620689655172
MN,MT,Đà Nẵng,G7,1,SECOND_HEAD_TAIL,D-5,5,180,51,28,0.5490196078431373,0.41980392156862745,12.921568627450986,0.04200202136530467,3,0.058823529411764705,0.030000000000000023,2.8823529411764683,0.21294832139794445,16.380392156862747
MN,MT,Đà Nẵng,G7,1,LAST2,D-5,5,180,51,28,0.5490196078431373,0.41980392156862745,12.921568627450986,0.04200202136530467,3,0.058823529411764705,0.030000000000000023,2.8823529411764683,0.21294832139794445,16.380392156862747
MT,MT,Khánh Hòa,G2,1,P3P4,D-6,6,180,51,26,0.5098039215686274,0.3633333333333336,14.64705882352938,0.021215594275844695,2,0.0392156862745098,0.025098039215686287,1.4117647058823517,0.4219366617217241,16.341176470588202
MN,MB,MB_BOARD,G2,1,P3P1,D-2,2,60,60,35,0.5833333333333334,0.4333333333333334,14.999999999999996,0.01339847436385373,2,0.03333333333333333,0.03150000000000002,0.18333333333333118,0.6134260137891246,16.21999999999999
MT,MT,Huế,G1,1,LAST2_REV,W-2,14,180,33,16,0.48484848484848486,0.3651515151515151,11.969696969696974,0.10613343962152991,2,0.06060606060606061,0.025454545454545466,3.5151515151515142,0.2328592597301519,16.18787878787879
MT,MT,Huế,G1,1,P2P4,W-2,14,180,33,16,0.48484848484848486,0.3651515151515151,11.969696969696974,0.10613343962152991,2,0.06060606060606061,0.025454545454545466,3.5151515151515142,0.2328592597301519,16.18787878787879
MT,MT,Huế,G1,1,P5P4,W-2,14,180,33,16,0.48484848484848486,0.3651515151515151,11.969696969696974,0.10613343962152991,2,0.06060606060606061,0.025454545454545466,3.5151515151515142,0.2328592597301519,16.18787878787879
MT,MT,Huế,DB,1,TAIL_HEAD,D-4,4,180,31,15,0.4838709677419355,0.3696774193548387,11.419354838709678,0.1290071380820864,2,0.06451612903225806,0.024838709677419368,3.967741935483869,0.19977069742098968,16.18064516129032
MT,MT,Huế,DB,1,P6P1,D-4,4,180,31,15,0.4838709677419355,0.3696774193548387,11.419354838709678,0.1290071380820864,2,0.06451612903225806,0.024838709677419368,3.967741935483869,0.19977069742098968,16.18064516129032
MB,MB,MB_BOARD,DB,1,P3P4,D-2,2,60,60,24,0.4,0.23633333333333348,16.366666666666653,0.0023113537083001645,0,0.0,0.010000000000000005,-1.0000000000000004,1.0,16.16666666666665
MT,MB,MB_BOARD,DB,1,P3P4,D-3,3,60,60,31,0.5166666666666667,0.35566666666666685,16.099999999999987,0.006750711841277779,1,0.016666666666666666,0.024500000000000015,-0.7833333333333349,0.7910376361153606,16.159999999999986
MT,MB,MB_BOARD,G2,1,LAST2_REV,D-6,6,60,60,31,0.5166666666666667,0.35566666666666685,16.099999999999987,0.006750711841277779,1,0.016666666666666666,0.024500000000000015,-0.7833333333333349,0.7910376361153606,16.159999999999986
MT,MB,MB_BOARD,G2,1,P4P3,D-3,3,60,60,31,0.5166666666666667,0.35566666666666685,16.099999999999987,0.006750711841277779,1,0.016666666666666666,0.024500000000000015,-0.7833333333333349,0.7910376361153606,16.159999999999986
MT,MB,MB_BOARD,G2,1,P5P4,D-6,6,60,60,31,0.5166666666666667,0.35566666666666685,16.099999999999987,0.006750711841277779,1,0.016666666666666666,0.024500000000000015,-0.7833333333333349,0.7910376361153606,16.159999999999986
MT,MB,MB_BOARD,G2,1,FIRST2_REV,W-3,21,60,60,25,0.4166666666666667,0.35566666666666685,6.099999999999984,0.19705533472654652,6,0.1,0.024500000000000015,7.549999999999998,0.00038220622056895774,16.159999999999982
MT,MB,MB_BOARD,G2,1,P2P1,W-3,21,60,60,25,0.4166666666666667,0.35566666666666685,6.099999999999984,0.19705533472654652,6,0.1,0.024500000000000015,7.549999999999998,0.00038220622056895774,16.159999999999982
MT,MB,MB_BOARD,G2,2,SECOND_HEAD_TAIL,W-1,7,90,87,44,0.5057471264367817,0.35252873563218395,15.321839080459771,0.001993943178659176,2,0.022988505747126436,0.024367816091954035,-0.13793103448275987,0.6668031357387868,16.15632183908046
MT,MB,MB_BOARD,G2,2,P2P5,W-1,7,90,87,44,0.5057471264367817,0.35252873563218395,15.321839080459771,0.001993943178659176,2,0.022988505747126436,0.024367816091954035,-0.13793103448275987,0.6668031357387868,16.15632183908046
MN,MT,Đà Nẵng,G1,1,LAST2_REV,W-4,28,180,52,30,0.5769230769230769,0.4665384615384616,11.038461538461524,0.0726161806428366,4,0.07692307692307693,0.034423076923076945,4.249999999999998,0.09668108582723069,16.13846153846152
MN,MT,Đà Nẵng,G1,1,P5P4,W-4,28,180,52,30,0.5769230769230769,0.4665384615384616,11.038461538461524,0.0726161806428366,4,0.07692307692307693,0.034423076923076945,4.249999999999998,0.09668108582723069,16.13846153846152
MT,MT,Huế,G5,1,LAST2,D-5,5,180,31,17,0.5483870967741935,0.35870967741935483,18.96774193548387,0.02196995453553825,0,0.0,0.0238709677419355,-2.38709677419355,1.0,16.103225806451608
MT,MT,Huế,G5,1,P3P4,D-5,5,180,31,17,0.5483870967741935,0.35870967741935483,18.96774193548387,0.02196995453553825,0,0.0,0.0238709677419355,-2.38709677419355,1.0,16.103225806451608
MT,MT,Huế,DB,1,SECOND_HEAD_TAIL,D-5,5,180,31,17,0.5483870967741935,0.35870967741935483,18.96774193548387,0.02196995453553825,0,0.0,0.0238709677419355,-2.38709677419355,1.0,16.103225806451608
MT,MT,Huế,DB,1,P2P6,D-5,5,180,31,17,0.5483870967741935,0.35870967741935483,18.96774193548387,0.02196995453553825,0,0.0,0.0238709677419355,-2.38709677419355,1.0,16.103225806451608
MN,MN,TP. HCM,G2,1,HEAD_SECOND_LAST,D-4,4,180,52,31,0.5961538461538461,0.4225,17.365384615384617,0.008316122283576383,1,0.019230769230769232,0.02980769230769233,-1.05769230769231,0.804066947230932,16.096153846153847
MN,MN,TP. HCM,G2,1,P1P4,D-4,4,180,52,31,0.5961538461538461,0.4225,17.365384615384617,0.008316122283576383,1,0.019230769230769232,0.02980769230769233,-1.05769230769231,0.804066947230932,16.096153846153847
MN,MB,MB_BOARD,G2,2,P3P1,D-1,1,90,90,48,0.5333333333333333,0.4317777777777777,10.155555555555562,0.03298204150174869,5,0.05555555555555555,0.031444444444444414,2.411111111111114,0.15655984290898567,16.048888888888897
MT,MT,Huế,DB,1,P1P3,W-1,7,180,31,16,0.5161290322580645,0.36387096774193545,15.225806451612906,0.057584393618141404,1,0.03225806451612903,0.025483870967741948,0.6774193548387084,0.6294942139633501,16.038709677419355
MT,MT,Huế,DB,1,P3P1,W-1,7,180,31,16,0.5161290322580645,0.36387096774193545,15.225806451612906,0.057584393618141404,1,0.03225806451612903,0.025483870967741948,0.6774193548387084,0.6294942139633501,16.038709677419355
MT,MT,Khánh Hòa,G2,1,P3P1,D-3,3,180,52,25,0.4807692307692308,0.36000000000000004,12.076923076923073,0.04747168112259814,3,0.057692307692307696,0.02500000000000002,3.2692307692307674,0.14323952870805642,15.999999999999993
MT,MT,Đà Nẵng,G1,1,LAST2,W-4,28,180,52,25,0.4807692307692308,0.36000000000000004,12.076923076923073,0.04747168112259814,3,0.057692307692307696,0.02500000000000002,3.2692307692307674,0.14323952870805642,15.999999999999993
MT,MT,Đà Nẵng,G1,1,P4P5,W-4,28,180,52,25,0.4807692307692308,0.36000000000000004,12.076923076923073,0.04747168112259814,3,0.057692307692307696,0.02500000000000002,3.2692307692307674,0.14323952870805642,15.999999999999993
MN,MB,MB_BOARD,G2,1,TAIL_HEAD,W-4,28,180,176,96,0.5454545454545454,0.43323863636363646,11.221590909090896,0.0017042853225349946,8,0.045454545454545456,0.031193181818181828,1.4261363636363629,0.19172751484367342,15.932954545454532
MN,MB,MB_BOARD,G2,1,P5P1,W-4,28,180,176,96,0.5454545454545454,0.43323863636363646,11.221590909090896,0.0017042853225349946,8,0.045454545454545456,0.031193181818181828,1.4261363636363629,0.19172751484367342,15.932954545454532
MT,MT,Khánh Hòa,G5,1,HEAD_TAIL,D-4,4,180,52,28,0.5384615384615384,0.4124999999999999,12.596153846153852,0.044165551349864725,3,0.057692307692307696,0.030000000000000023,2.7692307692307674,0.222388368612303,15.919230769230772
MT,MT,Khánh Hòa,G5,1,P1P4,D-4,4,180,52,28,0.5384615384615384,0.4124999999999999,12.596153846153852,0.044165551349864725,3,0.057692307692307696,0.030000000000000023,2.7692307692307674,0.222388368612303,15.919230769230772
MN,MB,MB_BOARD,DB,1,FIRST2_REV,W-1,7,90,87,49,0.5632183908045977,0.43206896551724133,13.114942528735634,0.009106881893749835,4,0.04597701149425287,0.03149425287356319,1.4482758620689686,0.32041515538837273,15.852873563218397
MN,MB,MB_BOARD,DB,1,P2P1,W-1,7,90,87,49,0.5632183908045977,0.43206896551724133,13.114942528735634,0.009106881893749835,4,0.04597701149425287,0.03149425287356319,1.4482758620689686,0.32041515538837273,15.852873563218397
MN,MB,MB_BOARD,DB,1,P2P4,W-1,7,90,87,49,0.5632183908045977,0.43206896551724133,13.114942528735634,0.009106881893749835,4,0.04597701149425287,0.03149425287356319,1.4482758620689686,0.32041515538837273,15.852873563218397
MB,MB,MB_BOARD,G2,1,P3P5,W-4,28,60,60,19,0.31666666666666665,0.23633333333333348,8.033333333333317,0.09462764774247273,4,0.06666666666666667,0.010000000000000005,5.666666666666666,8.402930325531736e-05,15.833333333333316
MN,MB,MB_BOARD,G2,1,LAST2,D-2,2,90,90,49,0.5444444444444444,0.4317777777777777,11.26666666666667,0.020110287018396348,4,0.044444444444444446,0.031444444444444414,1.3000000000000032,0.3428537779421809,15.826666666666673
MN,MB,MB_BOARD,G2,1,P4P5,D-2,2,90,90,49,0.5444444444444444,0.4317777777777777,11.26666666666667,0.020110287018396348,4,0.044444444444444446,0.031444444444444414,1.3000000000000032,0.3428537779421809,15.826666666666673
MT,MB,MB_BOARD,DB,1,HEAD_TAIL,D-1,1,60,60,26,0.43333333333333335,0.35566666666666685,7.76666666666665,0.13095979882659828,5,0.08333333333333333,0.024500000000000015,5.883333333333331,0.0056984118912542,15.826666666666647
MT,MB,MB_BOARD,DB,1,P1P5,D-1,1,60,60,26,0.43333333333333335,0.35566666666666685,7.76666666666665,0.13095979882659828,5,0.08333333333333333,0.024500000000000015,5.883333333333331,0.0056984118912542,15.826666666666647
MT,MB,MB_BOARD,DB,1,P2P3,D-4,4,60,60,26,0.43333333333333335,0.35566666666666685,7.76666666666665,0.13095979882659828,5,0.08333333333333333,0.024500000000000015,5.883333333333331,0.0056984118912542,15.826666666666647
MT,MB,MB_BOARD,G2,2,P3P4,D-4,4,60,60,26,0.43333333333333335,0.35566666666666685,7.76666666666665,0.13095979882659828,5,0.08333333333333333,0.024500000000000015,5.883333333333331,0.0056984118912542,15.826666666666647
MT,MB,MB_BOARD,DB,1,P2P4,D-1,1,90,90,41,0.45555555555555555,0.35200000000000004,10.35555555555555,0.025788187775313665,4,0.044444444444444446,0.024333333333333342,2.01111111111111,0.18507652341180741,15.768888888888883
MN,MT,Đà Nẵng,G2,1,P2P1,W-3,21,180,52,31,0.5961538461538461,0.4665384615384616,12.961538461538453,0.04140998383428598,3,0.057692307692307696,0.034423076923076945,2.326923076923075,0.2945793786710798,15.753846153846142
MN,MT,Đà Nẵng,G2,1,FIRST2_REV,W-3,21,180,52,31,0.5961538461538461,0.4665384615384616,12.961538461538453,0.04140998383428598,3,0.057692307692307696,0.034423076923076945,2.326923076923075,0.2945793786710798,15.753846153846142
MN,MT,Khánh Hòa,G1,1,P4P3,D-3,3,180,52,31,0.5961538461538461,0.4665384615384616,12.961538461538453,0.04140998383428598,3,0.057692307692307696,0.034423076923076945,2.326923076923075,0.2945793786710798,15.753846153846142
MT,MT,Khánh Hòa,G2,1,P1P3,W-4,28,180,52,27,0.5192307692307693,0.35480769230769227,16.4423076923077,0.009818665211750018,1,0.019230769230769232,0.02500000000000002,-0.5769230769230786,0.7613292629814068,15.750000000000005
MN,MN,TP. HCM,G5,1,LAST2,W-3,21,180,51,28,0.5490196078431373,0.4676470588235294,8.13725490196079,0.15283473180989088,5,0.09803921568627451,0.0347058823529412,6.333333333333331,0.0183738418096401,15.737254901960785
MN,MN,TP. HCM,G5,1,P3P4,W-3,21,180,51,28,0.5490196078431373,0.4676470588235294,8.13725490196079,0.15283473180989088,5,0.09803921568627451,0.0347058823529412,6.333333333333331,0.0183738418096401,15.737254901960785
MB,MT,Khánh Hòa,G1,1,P2P1,W-2,14,180,51,16,0.3137254901960784,0.2390196078431374,7.4705882352941035,0.13856825763276392,4,0.0784313725490196,0.010000000000000004,6.84313725490196,1.2886035489445082e-05,15.682352941176454
MB,MT,Khánh Hòa,G1,1,FIRST2_REV,W-2,14,180,51,16,0.3137254901960784,0.2390196078431374,7.4705882352941035,0.13856825763276392,4,0.0784313725490196,0.010000000000000004,6.84313725490196,1.2886035489445082e-05,15.682352941176454
MT,MB,MB_BOARD,G2,1,P4P3,W-3,21,180,176,75,0.42613636363636365,0.3523863636363636,7.3750000000000036,0.024464834168896242,12,0.06818181818181818,0.024261363636363605,4.392045454545457,0.0001984971745047486,15.645454545454552
MT,MT,Huế,DB,1,P3P5,D-3,3,180,31,13,0.41935483870967744,0.34967741935483865,6.967741935483879,0.26591514875203537,3,0.0967741935483871,0.02451612903225808,7.225806451612901,0.02164805062276835,15.63870967741936
MB,MT,Khánh Hòa,DB,1,P3P4,D-1,1,180,49,15,0.30612244897959184,0.23632653061224504,6.979591836734681,0.16307040276866872,4,0.08163265306122448,0.009795918367346943,7.183673469387754,5.920286924439685e-06,15.599999999999985
MB,MB,MB_BOARD,DB,1,P3P5,D-3,3,90,90,29,0.32222222222222224,0.23766666666666658,8.455555555555566,0.039142403145758564,4,0.044444444444444446,0.010000000000000007,3.4444444444444438,0.0029395662473472276,15.5888888888889
MT,MB,MB_BOARD,G2,1,LAST2_REV,D-6,6,180,176,82,0.4659090909090909,0.3521022727272727,11.38068181818182,0.0010274460999425933,6,0.03409090909090909,0.024261363636363605,0.9829545454545483,0.27338958194443774,15.560227272727278
MT,MB,MB_BOARD,G2,1,P5P4,D-6,6,180,176,82,0.4659090909090909,0.3521022727272727,11.38068181818182,0.0010274460999425933,6,0.03409090909090909,0.024261363636363605,0.9829545454545483,0.27338958194443774,15.560227272727278
MN,MB,MB_BOARD,G1,1,P5P3,D-4,4,60,60,31,0.5166666666666667,0.4333333333333334,8.333333333333332,0.12052572651966108,5,0.08333333333333333,0.03150000000000002,5.183333333333331,0.02685783194756164,15.55333333333333
MN,MB,MB_BOARD,G2,2,TAIL_HEAD,D-1,1,60,60,31,0.5166666666666667,0.4333333333333334,8.333333333333332,0.12052572651966108,5,0.08333333333333333,0.03150000000000002,5.183333333333331,0.02685783194756164,15.55333333333333
MN,MB,MB_BOARD,G2,2,P5P1,D-1,1,60,60,31,0.5166666666666667,0.4333333333333334,8.333333333333332,0.12052572651966108,5,0.08333333333333333,0.03150000000000002,5.183333333333331,0.02685783194756164,15.55333333333333
MT,MT,Huế,DB,1,FIRST2_REV,D-4,4,180,31,16,0.5161290322580645,0.3696774193548387,14.645161290322578,0.06639781817059705,1,0.03225806451612903,0.024838709677419368,0.7419354838709664,0.6223230228151149,15.535483870967738
MT,MT,Huế,DB,1,P2P1,D-4,4,180,31,16,0.5161290322580645,0.3696774193548387,14.645161290322578,0.06639781817059705,1,0.03225806451612903,0.024838709677419368,0.7419354838709664,0.6223230228151149,15.535483870967738
MT,MT,Khánh Hòa,G1,1,P3P5,D-2,2,180,51,21,0.4117647058823529,0.3047058823529413,10.70588235294116,0.06565709361618262,3,0.058823529411764705,0.019607843137254912,3.921568627450979,0.06489560542228172,15.411764705882334
MN,MB,MB_BOARD,DB,1,HEAD_SECOND_LAST,D-4,4,90,90,45,0.5,0.4317777777777777,6.82222222222223,0.1150228027017241,7,0.07777777777777778,0.031444444444444414,4.633333333333336,0.01332116123116902,15.382222222222232
MN,MB,MB_BOARD,DB,1,P1P4,D-4,4,90,90,45,0.5,0.4317777777777777,6.82222222222223,0.1150228027017241,7,0.07777777777777778,0.031444444444444414,4.633333333333336,0.01332116123116902,15.382222222222232
MN,MT,Khánh Hòa,G8,1,HEAD_TAIL,D-3,3,180,52,32,0.6153846153846154,0.4665384615384616,14.88461538461538,0.02208223214430112,2,0.038461538461538464,0.034423076923076945,0.40384615384615186,0.5872926179221745,15.369230769230763
MN,MT,Khánh Hòa,G8,1,FIRST2,D-3,3,180,52,32,0.6153846153846154,0.4665384615384616,14.88461538461538,0.02208223214430112,2,0.038461538461538464,0.034423076923076945,0.40384615384615186,0.5872926179221745,15.369230769230763
MN,MT,Khánh Hòa,G8,1,LAST2,D-3,3,180,52,32,0.6153846153846154,0.4665384615384616,14.88461538461538,0.02208223214430112,2,0.038461538461538464,0.034423076923076945,0.40384615384615186,0.5872926179221745,15.369230769230763
MN,MT,Khánh Hòa,G8,1,P1P2,D-3,3,180,52,32,0.6153846153846154,0.4665384615384616,14.88461538461538,0.02208223214430112,2,0.038461538461538464,0.034423076923076945,0.40384615384615186,0.5872926179221745,15.369230769230763
MB,MB,MB_BOARD,G1,1,HEAD_TAIL,D-4,4,90,90,30,0.3333333333333333,0.23766666666666658,9.566666666666674,0.022302170601040065,3,0.03333333333333333,0.010000000000000007,2.3333333333333326,0.04503347991466753,15.366666666666672
MB,MB,MB_BOARD,G1,1,P1P5,D-4,4,90,90,30,0.3333333333333333,0.23766666666666658,9.566666666666674,0.022302170601040065,3,0.03333333333333333,0.010000000000000007,2.3333333333333326,0.04503347991466753,15.366666666666672
MT,MT,Khánh Hòa,G5,1,P2P3,W-1,7,180,52,22,0.4230769230769231,0.35480769230769227,6.82692307692308,0.18834547004596722,5,0.09615384615384616,0.02500000000000002,7.115384615384614,0.0022391866775864884,15.365384615384617
MN,MN,TP. HCM,G5,1,HEAD_SECOND_LAST,W-4,28,180,51,29,0.5686274509803921,0.4676470588235294,10.098039215686272,0.09594723190613821,4,0.0784313725490196,0.0347058823529412,4.372549019607841,0.09283169454842809,15.345098039215681
MN,MN,TP. HCM,G5,1,P1P3,W-4,28,180,51,29,0.5686274509803921,0.4676470588235294,10.098039215686272,0.09594723190613821,4,0.0784313725490196,0.0347058823529412,4.372549019607841,0.09283169454842809,15.345098039215681
MN,MN,TP. HCM,DB,1,P3P1,W-2,14,180,51,29,0.5686274509803921,0.4676470588235294,10.098039215686272,0.09594723190613821,4,0.0784313725490196,0.0347058823529412,4.372549019607841,0.09283169454842809,15.345098039215681
MB,MB,MB_BOARD,DB,1,P4P1,W-3,21,90,86,29,0.3372093023255814,0.23767441860465122,9.953488372093016,0.020583086306186705,4,0.046511627906976744,0.010000000000000007,3.6511627906976734,0.002110690957121333,15.334883720930224
MN,MT,Đà Nẵng,G2,1,TAIL_HEAD,D-1,1,180,52,28,0.5384615384615384,0.41884615384615387,11.961538461538456,0.05394374894571603,3,0.057692307692307696,0.029615384615384637,2.8076923076923057,0.216137086358329,15.330769230769222
MN,MT,Đà Nẵng,G1,1,P3P2,D-1,1,180,52,28,0.5384615384615384,0.41884615384615387,11.961538461538456,0.05394374894571603,3,0.057692307692307696,0.029615384615384637,2.8076923076923057,0.216137086358329,15.330769230769222
MT,MB,MB_BOARD,DB,1,TAIL_HEAD,D-2,2,90,90,43,0.4777777777777778,0.35200000000000004,12.577777777777776,0.008468542702607091,2,0.022222222222222223,0.024333333333333342,-0.21111111111111192,0.6815499105169607,15.324444444444442
MT,MB,MB_BOARD,DB,1,P5P1,D-2,2,90,90,43,0.4777777777777778,0.35200000000000004,12.577777777777776,0.008468542702607091,2,0.022222222222222223,0.024333333333333342,-0.21111111111111192,0.6815499105169607,15.324444444444442
MT,MB,MB_BOARD,DB,1,HEAD_TAIL,D-1,1,90,90,37,0.4111111111111111,0.35200000000000004,5.911111111111106,0.14370579169920542,7,0.07777777777777778,0.024333333333333342,5.344444444444443,0.0015964833335538559,15.324444444444438
MT,MB,MB_BOARD,DB,1,P1P5,D-1,1,90,90,37,0.4111111111111111,0.35200000000000004,5.911111111111106,0.14370579169920542,7,0.07777777777777778,0.024333333333333342,5.344444444444443,0.0015964833335538559,15.324444444444438
MN,MT,Đà Nẵng,DB,1,HEAD_SECOND_LAST,D-4,4,180,52,28,0.5384615384615384,0.4196153846153846,11.884615384615383,0.05523203694655986,3,0.057692307692307696,0.029423076923076944,2.8269230769230753,0.21301709869913088,15.276923076923074
MN,MT,Khánh Hòa,G2,1,P2P5,W-3,21,180,52,28,0.5384615384615384,0.4196153846153846,11.884615384615383,0.05523203694655986,3,0.057692307692307696,0.029423076923076944,2.8269230769230753,0.21301709869913088,15.276923076923074
MN,MT,Khánh Hòa,G2,1,TAIL_HEAD,W-2,14,180,52,28,0.5384615384615384,0.4196153846153846,11.884615384615383,0.05523203694655986,3,0.057692307692307696,0.029423076923076944,2.8269230769230753,0.21301709869913088,15.276923076923074
MN,MT,Khánh Hòa,G2,1,SECOND_HEAD_TAIL,W-3,21,180,52,28,0.5384615384615384,0.4196153846153846,11.884615384615383,0.05523203694655986,3,0.057692307692307696,0.029423076923076944,2.8269230769230753,0.21301709869913088,15.276923076923074
MT,MT,Khánh Hòa,DB,1,P3P4,D-3,3,180,52,27,0.5192307692307693,0.36000000000000004,15.923076923076923,0.012297936743724435,1,0.019230769230769232,0.02500000000000002,-0.5769230769230786,0.7613292629814068,15.230769230769228
MT,MT,Đà Nẵng,DB,1,P5P4,W-4,28,180,52,27,0.5192307692307693,0.36000000000000004,15.923076923076923,0.012297936743724435,1,0.019230769230769232,0.02500000000000002,-0.5769230769230786,0.7613292629814068,15.230769230769228
MN,MB,MB_BOARD,G1,1,FIRST2,D-3,3,60,60,32,0.5333333333333333,0.4333333333333334,9.999999999999993,0.07594495348777604,4,0.06666666666666667,0.03150000000000002,3.5166666666666644,0.11702416527648819,15.21999999999999
MN,MB,MB_BOARD,G1,1,P1P2,D-3,3,60,60,32,0.5333333333333333,0.4333333333333334,9.999999999999993,0.07594495348777604,4,0.06666666666666667,0.03150000000000002,3.5166666666666644,0.11702416527648819,15.21999999999999
MN,MB,MB_BOARD,G1,1,P5P3,D-1,1,60,60,32,0.5333333333333333,0.4333333333333334,9.999999999999993,0.07594495348777604,4,0.06666666666666667,0.03150000000000002,3.5166666666666644,0.11702416527648819,15.21999999999999
